time [s] ,T [C] ,p-p_amb [bar] ,v_CH4 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],CH4 MFC sp [slm],CO2 MFC sp [slm]
20.229951,929.250462,0.032906,0.0,0.0,0.500373,-0.14970837931530395,-0.000231,-0.003173,-0.008801,-0.001729,0.5,0.0,0.0
21.229254,929.250462,0.031725,0.0,0.0,0.500631,-0.1477092321186722,-2.579813e-05,-0.002558,-0.003164,-0.000909,0.5,0.0,0.0
22.230309,929.241994,0.032823,0.0,0.0,0.499939,-0.14860091677587364,0.000794,-0.003173,-0.005214,-0.001012,0.5,0.0,0.0
23.228704,929.257585,0.032929,0.0,0.0,0.501138,-0.15100053592319757,0.000384,-0.002558,-0.002652,-0.000704,0.5,0.0,0.0
24.229052,929.252721,0.032654,0.0,0.0,0.500711,-0.15100052,0.000794,-0.002763,-0.003164,-0.000704,0.5,0.0,0.0
25.228522,929.252721,0.033788,0.0,0.0,0.500547,-0.14889625946745652,-0.000436,-0.002148,-0.003677,-0.000807,0.5,0.0,0.0
26.230007,929.258568,0.0329,0.0,0.0,0.50048,-0.14694157,-2.579813e-05,-0.002763,-0.002652,-0.000909,0.5,0.0,0.0
27.228687,929.264928,0.032539,0.0,0.0,0.499733,-0.15063357,-0.000641,-0.002148,-0.005214,-0.000807,0.5,0.0,0.0
28.228507,929.263551,0.033482,0.0,0.0,0.500376,-0.14898438272275477,0.000589,-0.002148,-0.002652,-0.000704,0.5,0.0,0.0
29.22908,929.263551,0.033318,0.0,0.0,0.500614,-0.14731361779154875,-2.579813e-05,-0.002558,-0.003677,-0.000499,0.5,0.0,0.0
30.228695,929.261383,0.031995,0.0,0.0,0.500314,-0.15346052205685068,0.000179,-0.002558,-0.003164,-0.000807,0.5,0.0,0.0
31.228677,929.269531,0.032612,0.0,0.0,0.499523,-0.14853952162927914,-2.579813e-05,-0.002148,-0.002652,-0.000602,0.5,0.0,0.0
32.228789,929.26304,0.031634,0.0,0.0,0.499913,-0.1489597698156201,-2.579813e-05,-0.002558,-0.003164,-0.000602,0.5,0.0,0.0
33.229207,929.274412,0.032288,0.0,0.0,0.500742,-0.14936362716106796,-2.579813e-05,-0.002763,-0.003677,-0.001012,0.5,0.0,0.0
34.23035,929.274412,0.033755,0.0,0.0,0.500329,-0.14810088666496693,-0.000231,-0.002968,-0.004189,-0.001012,0.5,0.0,0.0
